Marc Fesneau|$En 2008 , il est élu président de la Fédération MoDem de le Loir-et-Cher à la suite de Jacqueline Gourault .$
Marc Fesneau|$En septembre 2010 il devient Secrétaire général de le parti de François Bayrou , et il est lors de la campagne présidentielle de François Bayrou en 2012 une aide précieuse en tant que coordinateur des déplacements de campagne et de la mobilisation terrain .$
Marc Fesneau|$Marc Fesneau est membre de le Conseil d' orientation de l' Assemblée des communautés de France ( ADCF ) depuis 2008 et devient en 2015 le vice-président national chargé de la commission " Institutions et pouvoirs locaux " .$
Marc Fesneau|$Il est , depuis 2014 , il membre de le bureau national de l' Association des maires de France ( AMF ) .$
Marc Fesneau|$Sous l' étiquette La République en marche !$
Marc Fesneau|$, déclaré MoDem en préfecture , Marc Fesneau est élu député de la première circonscription de Loir-et-Cher le 18 juin 2017 .$
Marc Fesneau|$Le 25 juin 2017 , il est élu à l' unanimité président de le groupe MoDem à l' Assemblée nationale .$
Fabrice Le Vigoureux|$Durant ses études , Fabrice Le Vigoureux rejoint le Mouvement des radicaux de gauche .$
Fabrice Le Vigoureux|$Après un doctorat en gestion , il devient professeur des universités .$
Fabrice Le Vigoureux|$Il prend la tête de l' IAE de Caen en 2003 .$
Fabrice Le Vigoureux|$Il conserve son poste jusqu'en 2013 , lorsqu'il devient adjoint à les finances de le maire socialiste de Caen Philippe Duron .$
Fabrice Le Vigoureux|$En mai 2017 , il est investi par La République en marche !$
Fabrice Le Vigoureux|$pour les élections législatives , dans la première circonscription de le Calvados .$
Fabrice Le Vigoureux|$Il est notamment préféré à le président de le MoDem départemental Philippe Lailler .$
Fabrice Le Vigoureux|$à le second tour , il est élu avec 64,93 % des suffrages face à Sonia de La Provôté ( UDI ) .$
Fabrice Le Vigoureux|$Il est actuellement membre de la Commission des finances et rapporteur spécial enseignement supérieur .$
Bruno Duvergé|$Son père était chef d' atelier à les établissements Carpentier .$
Bruno Duvergé|$Il a passé sa jeunesse à Blangy-sur-Ternoise .$
Bruno Duvergé|$Il fréquente le lycée Albert-Châtelet de Saint-Pol .$
Bruno Duvergé|$Bachelier en juillet 1975 , il intègre cette même année l' INSA dont il ressort en 1981 avec un diplôme d' ingénieur .$
Bruno Duvergé|$Il complète cette formation par un " MBA Finance " délivré par l' École de Management de Lyon dont il suit les cours de 1983 à 1984 .$
Bruno Duvergé|$De juillet 1984 à 2007 , il fait carrière chez Hewlett-Packard où il occupe différents postes à l' international dont : - de 1994 à 1997 , celui de directeur administratif et financier pour l' Europe à le sein de " HP Finance Europe " ( poste basé à le Royaume-Uni ) , - de mai 2000 à juin 2002 , celui " General Manager-Customer Support " pour toute l' Amérique de le Nord ( poste basé en Californie ) - de mai 2003 à juillet 2005 , celui de " Worldwide Customer-Support Director " ( poste basé en Californie ) .$
Bruno Duvergé|$Élu maire de Hamelincourt et conseiller général de le canton de Croisilles en 2008 , il devient en 2014 vice-président de la communauté de communes de le Sud-Artois .$
Bruno Duvergé|$En 2012 , il se présente à les élections législatives sous l' étiquette " Le Centre pour la France " et recueille 4,3 % des suffrages exprimés .$
Bruno Duvergé|$Lors des élections départementales de 2015 , il est élu conseiller départemental de le canton de Bapaume en binôme avec Evelyne Dromart , le canton de Croisilles ayant été supprimé dans le cadre de le redécoupage cantonal de 2014 en France .$
Bruno Duvergé|$Après l' élection à la présidence de la République d' Emmanuel Macron en mai 2017 , il est investi par le Mouvement démocrate ( MoDem ) et bénéficie de le soutien de La République En Marche et est élu député de le Pas-de-Calais ( 1re circonscription ) le 18 juin 2017 avec 54,01 % des suffrages exprimés , face à la candidate FN Agnès Caudron .$
Bruno Duvergé|$Frappé par la législation sur la limitation de le cumul des mandats en France , il démissionne en juillet 2017 de le conseil municipal de Hamelincourt où Louis de Le Vallée lui succède à les fonctions de maire de la commune , de son mandat de vice-président de l' intercommunalité et de son mandat de conseiller départemental où Michel Rousseau , son suppléant , lui succède .$
Bruno Duvergé|$A l' Assemblée nationale , il siège dans les rangs de le groupe MoDem et apparentés .$
Bruno Duvergé|$Il est membre de la Commission de le Développement durable .$
Bruno Duvergé|$Il est nommé en 2017 par son groupe , vice-président de la " Commision d' enquête sur les décisions de l' État en matière de politique industrielle , notamment dans les cas d' Alstom , d' Alcatel et de STX " Avec les sénateurs , Jean-Pierre Corbisez et Nelly Tocqueville , et le député Stéphane Demilly , il est membre titulaire de le " Comité stratégique de l' établissement public société Canal Seine-Nord Europe " .$
Guy Bricout|$Après des études à le lycée de le Cateau-Cambrésis et à la faculté des Sciences Économiques de Lille , Guy Bricout entre en 1964 dans l' administration fiscale .$
Guy Bricout|$Il y termine sa carrière en 2004 à le grade de directeur divisionnaire et de chef de Brigade Domaine .$
Guy Bricout|$C' est en 1971 , sous le mandat de Henri Lefèvre , que Guy Bricout fait son entrée en politique en devenant conseiller municipal de Caudry .$
Guy Bricout|$En 1983 , il est élu adjoint chargé des Finances , de la Culture et de la Jeunesse , puis en 1989 adjoint chargé des actions économiques et financières sous la mandature de Jacques Warin ( PS , élu en 1989 ) .$
Guy Bricout|$Après 1994 , 2001 et celles de 2008 , où il est élu dans le canton de Clary , il remporte les élections départementales de 2015 dans le canton de Caudry en binôme avec Anne-Sophie Lécuyer .$
Guy Bricout|$à le conseil départemental , Guy Bricout siège à le sein de le groupe Union Pour le Nord , majoritairement composé par des non-inscrits et des UDI-LR .$
Guy Bricout|$de le 2 avril 2015 à juillet 2017 , il est vice-président de le conseil départemental chargé de l' Aménagement de le territoire .$
Guy Bricout|$En 1995 , il se présente à les élections municipales et est élu maire de la ville .$
Guy Bricout|$Son mandat sera renouvelé par trois fois .$
Guy Bricout|$Sous son administration sont inaugurés le collège Jean Monnet , le lycée Jacquard , la salle des sports des Tullistes , le palais des sports , les deux mini stades , le pôle culturel , le cinéma Le Millénium , la salle de le Val de le Riot , le funérarium , et réalisés les giratoires de la rue de Saint-Quentin ( proximité de la gare ) et de le Jeune Bois .$
Guy Bricout|$Il fait refaire à neuf la place de le Général de Gaulle , fait réaliser un théâtre , rénover la gare et continue le développement de la commune .$
Guy Bricout|$Réélu le 11 mars 2001 avec 72,57 % des voix , puis en 2008 où il obtient 68 % des voix à le premier tour , il se représente à les élections municipales de 2014 .$
Guy Bricout|$Conformément à la loi de le 22 janvier 2014 sur le cumul des mandats , Guy Bricout démissionne de son poste de maire lors de le conseil municipal de le 30 juin 2017 , démission effective le lendemain .$
Guy Bricout|$Après en avoir été le 1er vice-président chargé de le Développement économique de 2010 à 2014 , Guy Bricout préside la communauté de communes de le Caudrésis - Catésis à partir d' avril 2014 jusqu'à sa démission en juillet 2017 , à la fois en raison de son engagement de ne rester que 3 ans à la présidence de cette structure intercommunale et de la loi limitant le cumul des mandats , puisqu'il est élu député en juin 2017 .$
Guy Bricout|$Il est élu suppléant de François-Xavier Villain , député de la dix-huitième circonscription de le Nord lors des législatives de 2002 , puis réélu à ses côtés en 2007 et 2012 sous le slogan " La passion de le territoire " .$
Guy Bricout|$Il est élu député de la dix-huitième circonscription de le Nord avec 63,67 % des voix à le second tour des élections législatives de 2017 .$
Guy Bricout|$Fin octobre 2017 , il relaie à l' Assemblée nationale , avec des députés LR , un amendement portant sur la fiscalité des entrepôts et fourni par le Medef et la Confédération des petites et moyennes entreprises , , .$
Guy Bricout|$Guy Bricout perd son fils Olivier , décédé en février 2012 à l' âge de 47 ans des suites d' un malaise .$
Guy Bricout|$Son deuxième fils , Frédéric Bricout , est conseiller municipal de Caudry , délégué à la Communication , à l' Organisation d' événementiels et à les Associations , puis maire élu par le conseil municipal de Caudry lors de la démission de son père en juillet 2017 .$
Guy Bricout|$Depuis 1994 : Conseiller général puis départemental de le Nord ( canton de Clary puis de Caudry ) Depuis 2017 : Député de le Nord 1971 - 1983 : Conseiller municipal de Caudry 1983 - 1995 : Adjoint à le Maire de Caudry 1995 - 2017 : Maire de Caudry 2015 - 2017 : Vice-président de le Département de le Nord chargé de l' aménagement de le territoire 2014 - 2017 : Président de la Communauté de communes de le Caudrésis - Catésis : document utilisé comme source pour la rédaction de cet article .$
Guy Bricout|$André Flament et Patrick Raguet , Histoire de Caudry , Nord Patrimoine Éditions ( ISBN 2912961181 ) Portail de le Nord-Pas-de-Calais Portail de la politique française Portail de Cambrai$
Élodie Jacquier-Laforge|$à le niveau secondaire , Élodie Jacquier-Laforge a été scolarisée jusqu'au baccalauréat à le sein de l' Etablissement Notre-Dame-des-Victoires , à Voiron , Isère .$
Élodie Jacquier-Laforge|$Elle est titulaire d' un DEA en sciences politiques remis par l' Université Panthéon Assas , ( 2002 ) et d' un DESS , " Droit de la vie politique " , remis par l' Université Paris-Nanterre ( 2003 ) .$
Élodie Jacquier-Laforge|$Entre 2004 et 2016 , Élodie Jacquier-Laforge est la collaboratrice parlementaire de la sénatrice Modem de le Loir-et-Cher et vice-présidente de le Sénat , Jacqueline Gourault , ( Groupe UC-UDI ) qui soutint Alain Juppé pour la primaire présidentielle des Républicains de 2016 puis parraina Emmanuel Macron à l' élection présidentielle de 2017 .$
Élodie Jacquier-Laforge|$Entre 2016 et 2017 , Élodie Jacquier-Laforge est la déléguée générale de la Fédération Française des Entreprises de Crèches .$
Élodie Jacquier-Laforge|$Choisie officiellement par le Modem pour le représenter à les élections législatives de le 18 juin 2017 , Élodie Jacquier-Laforge est élue députée de l' Isère dans la neuvième circonscription de l' Isère couvrant les cantons de Voiron , Tullins-Rives et Saint-Marcellin avec 60,25 % des suffrages exprimés , face à Bruno Gattaz ( LR ) ( 39,75 % ) .$
Élodie Jacquier-Laforge|$Depuis le 21 juin 2017 : députée de la 9e circonscription de l' Isère .$
Élodie Jacquier-Laforge|$Élodie Jacquier-Laforge est membre de la commission des Lois constitutionnelles , de la Législation et de l' Administration générale de la République dont la présidente est Madame Yaël Braun-Pivet , députée de la majorité parlementaire .$
Gilles Le Gendre|$Gilles Marie François Le Gendre est né le 13 mai 1958 à Neuilly-sur-Seine ( Hauts-de-Seine de le mariage de Bernard Le Gendre , président de société , et de Catherine Chassaing Mandegou de Borredon , .$
Gilles Le Gendre|$Marié en secondes noces le 19 mai 2001 à Raphaëlle Rabatel , il a deux enfants de son premier mariage .$
Gilles Le Gendre|$Il est élève à Neuilly-sur-Seine , à le collège Sainte-Croix puis à le lycée Pasteur .$
Gilles Le Gendre|$Gilles Le Gendre est diplômé de l' Institut d' études politiques de Paris ( section Service public , promotion 1981 ) et de le Centre de formation des journalistes de Paris .$
Gilles Le Gendre|$Journaliste à Europe 1 et à L' Usine nouvelle ( 1983 ) , il est successivement journaliste ( 1984 ) , chef de service , rédacteur en chef adjoint , rédacteur en chef de le Nouvel Économiste ( 1993-1994 ) ; rédacteur en chef adjoint de L' Expansion ( 1991-1993 ) ; directeur de la rédaction de L' Événement de le jeudi ( 1994 ) .$
Gilles Le Gendre|$Directeur de la rédaction de Challenges ( 1995-2001 ) , il est nommé président de le directoire de le groupe Expansion et directeur général des rédactions .$
Gilles Le Gendre|$En 2002 , il rejoint la FNAC en tant que directeur de la communication et membre de le comité exécutif .$
Gilles Le Gendre|$Il est ensuite entrepreneur dans des activités de conseil à Paris .$
Gilles Le Gendre|$En 2006 , il fonde Explora & Cie , dont il est associé gérant , et il crée en 2011 le réseau de consultants indépendants Les Company Doctors .$
Gilles Le Gendre|$En décembre 1994 , il est à l' initiative de la création d' un Observatoire de l' élection présidentielle , dont il est le président .$
Gilles Le Gendre|$Portail de la politique française Portail de Paris Portail de la presse écrite Portail des entreprises$
M'jid El Guerrab|$Né à Aurillac ( Auvergne ) , de parents marocains , il grandit dans une famille nombreuse ( 5 frères et 2 sœurs ) [ réf .$
M'jid El Guerrab|$nécessaire ] , il est fils d' un bûcheron ayant immigré en France depuis son village de Aït Ishaq , dans les montagnes berbères [ Quoi ? ]$
M'jid El Guerrab|$de le Maroc .$
M'jid El Guerrab|$[ réf .$
M'jid El Guerrab|$nécessaire ] Il adhère à le Parti socialiste à l' âge de quatorze ans .$
M'jid El Guerrab|$À la suite de ses études à l' Institut d' études politiques d' Aix-en-Provence , il rejoint en 2006 le cabinet de Ségolène Royal à la Région Poitou-Charentes en tant que conseiller en charge de la communication .$
M'jid El Guerrab|$Lors de la campagne des élections présidentielles de 2007 , il devient le responsable de la cellule de riposte et de veille pour Ségolène Royal .$
M'jid El Guerrab|$En 2008 , il est nommé coordinateur de la communication de le Groupe socialiste de le Sénat .$
M'jid El Guerrab|$En 2011 , M' jid El Guerrab intègre le cabinet de Jean-Pierre Bel à la présidence de le Sénat lorsque la gauche y devient majoritaire pour la première fois de l' histoire de la Ve République .$
M'jid El Guerrab|$En 2012 , il entre à le cabinet de Thierry Repentin , ministre de la Formation professionnelle et de l' Apprentissage puis ministre des Affaires européennes .$
M'jid El Guerrab|$En 2013 , il crée un cabinet de conseil en France et à le Maroc et travaille auprès de différentes personnalités politiques , institutionnelles et médiatiques [ évasif ] .$
M'jid El Guerrab|$En parallèle , il enseigne à l' IEP d' Aix-en-Provence " le développement durable en Méditerranée " et intervient également dans différentes grandes écoles à le Maroc [ réf .$
M'jid El Guerrab|$nécessaire ] [ réf .$
M'jid El Guerrab|$nécessaire ] Auparavant parachuté à la section d' Aurillac , il rejoint en 2013 la section de Bagnolet ( Seine-Saint-Denis ) où il fait adhérer des proches afin de tenter de remporter , en vain , la tête de liste .$
M'jid El Guerrab|$Il s' investit peu dans la campagne qui suivra et verra cependant le succès de la liste socialiste .$
M'jid El Guerrab|$En 2014 il devient attaché de presse à la Caisse des dépôts et consignations .$
M'jid El Guerrab|$Il est nommé chef de le service presse en septembre 2015 , mais quitte la Caisse des dépôts fin mars 2017 pour rejoindre REM .$
M'jid El Guerrab|$En septembre 2016 , il cosigne l' appel des 41 " Nous , Français et musulmans , sommes prêts à assumer nos responsabilités " .$
M'jid El Guerrab|$Il a publié une tribune sur la création d' une Communauté euro-méditerranéenne pour la transition énergétique ( CEMTER ) dont les principaux co-signataires sont Jean-Louis Borloo , ancien ministre d' État , président d' Énergies pour l' Afrique , Yann Arthus-Bertrand , réalisateur , Philippe Douste-Blazy , ancien ministre , Jean-Pierre Bel , ancien président de le Sénat et François Rebsamen , ancien ministre .$
M'jid El Guerrab|$Il cosigne avec plusieurs autres personnalités une tribune pour la mise en place d' un Parlement pour la paix en Méditerranée .$
M'jid El Guerrab|$Après avoir été membre de le Parti socialiste à la section PS de Bagneux ( Hauts-de-Seine ) , il obtient en septembre 2016 son rattachement à la section de Casablanca , dans le but d' être candidat à l' investiture pour être député de la 9e circonscription des Français établis à l' étranger , couvrant le Maghreb et Afrique de l' Ouest , dont le sortant Pouria Amirshahi ne se représente pas .$
M'jid El Guerrab|$Il participe à la primaire militante de le PS à l' automne 2016 , mais voyant ses chances d' être désigné candidat dans cette circonscription s' amenuiser , il courtise En marche !$
M'jid El Guerrab|$et annonce le retrait de sa candidature le 10 novembre 2016 .$
M'jid El Guerrab|$Fin décembre 2016 , à l' issue de la désignation de Didier Le Bret ( vainqueur avec 57 % des suffrages militants et investi par le Parti socialiste à la convention d' investiture de le 17 décembre 2016 ) , M' jid El Guerrab indique rejoindre En marche !$
M'jid El Guerrab|$.$
M'jid El Guerrab|$Le 16 mai 2017 , Didier Le Bret saisit les instances nationales de le PS pour demander formellement l' exclusion de M' jid El Guerrab , ce dernier n' ayant en réalité jamais signifié sa démission à sa fédération .$
M'jid El Guerrab|$Malgré le soutien des sénateurs Gérard Collomb et Bariza Khiari , REM investit dans un premier temps Augustin Augier , lequel décline l' investiture .$
M'jid El Guerrab|$Le parti désigne alors la sénatrice ( ex-Europe Écologie Les Verts et Mouvement démocrate ) de Paris Leila Aïchi , candidate à le nom de l' accord avec le MoDem , avant de se rétracter après une polémique sur les positions internationales de cette dernière et sa possible sympathie pour le Front Polisario et le refus d' El Guerrab de retirer sa candidature .$
M'jid El Guerrab|$Elle reste malgré tout juridiquement candidate de REM , étant déjà enregistrée légalement sous cette étiquette auprès de le ministère de l' Intérieur .$
M'jid El Guerrab|$M' jid El Guerrab reçoit entre temps le soutien de REM , se présentant comme le " candidat de la majorité présidentielle " , mais est l' objet d' une campagne hostile à le Maroc .$
M'jid El Guerrab|$Bl Guerrab est élu député à le second tour avec 59,66 % des suffrages face à Leila Aïchi .$
M'jid El Guerrab|$Alors que le vote électronique a été abandonné pour des raisons de sécurité lors de le scrutin , l' abstention atteint 88,9 % dans la neuvième circonscription des Français établis hors de France , faisant de cette circonscription le record d' abstention des élections législatives de 2017 .$
M'jid El Guerrab|$Il prend ses fonctions le 21 juin 2017 .$
M'jid El Guerrab|$À l' été 2017 , il devient rapporteur de le volet habitat de la loi finances 2018 .$
Emmanuel Maquet|$Il est élu maire de Mers-les-Bains en 2001 puis conseiller général de le canton d' Ault de 2004 à 2015 .$
Emmanuel Maquet|$En 2015 , à la suite de le redécoupage des cantons , il est élu conseiller départemental de le canton de Friville-Escarbotin puis nommé 3e vice-président responsable de le développement économique et de la création d' emploi .$
Emmanuel Maquet|$Depuis 2015 , il est président de le Syndicat mixte Baie de Somme - Grand Littoral Picard .$
Emmanuel Maquet|$En janvier 2017 , il est investi par Les Républicains et l' UDI pour les élections législatives dans la 3e circonscription de la Somme .$
Emmanuel Maquet|$Le 14 mai 2017 , tombant sur la loi sur le non-cumul des mandats , il annonce " Je démissionnerai de le département et je deviendrai conseiller municipal de Mers . "$
Emmanuel Maquet|$.$
Emmanuel Maquet|$à le conseil départemental , il sera remplacé par son suppléant , Emmanuel Noiret .$
Emmanuel Maquet|$Il est élu député de la 3e circonscription de la Somme lors des élections législatives de 2017 avec le soutien des partis politique Les Républicains et UDI , .$
Emmanuel Maquet|$Il remet sa démission de maire de Mers-les-Bains en juillet 2017 , son mandat prenant fin le 16 juillet 2017 , des élections municipale auront lieu les 24 septembre et 1er octobre pour désigner un successeur Maire de Mers-les-Bains ( fin 07/2017 ) Vice président de la communauté de communes des Villes Sœurs ( fin 07/2017 ) 3e vice-président de le conseil départemental de la Somme ( fin 07/2017 ) Président de le SIVOM de la région d' Ault ( fin 07/2017 ) Vice-président de le syndicat d' assainissement basse Bresle Vice-président de le syndicat eau potable Président de le syndicat mixte Baie de Somme - Grand Littoral Picard ( fin 07/2017 ) Portail de la politique française Portail de la Somme Portail de le gaullisme$
Philippe Bolo|$Philippe Bolo est ingénieur agronome , diplômé en 1991 de l' École nationale supérieure agronomique de Rennes ( aujourd'hui devenue AgroCampus Ouest ) et spécialisé en génie rural et bioclimatologie agricole .$
Philippe Bolo|$Il effectue son service national à le Sénégal , de 1992 à 1993 , comme coopérant de le service national en entreprise pour le compte de le Centre de coopération internationale en recherche agronomique pour le développement .$
Philippe Bolo|$De 1993 à 1994 , il travaille comme chef de projet à l' Institut national de la recherche agronomique d' Angers où il pilote la cartographie des terroirs viticoles de l' Anjou ( AOC ) pour le compte de la fédération viticole de l' Anjou .$
Philippe Bolo|$De 1995 à 2001 , il est responsable d' un Groupement d' intérêt économique réunissant les entreprises ISL Ingénierie et Aquascop où il développe , pour le compte des deux entreprises , l' utilisation des outils Système d' information géographique .$
Philippe Bolo|$Fin 2001 , il intègre ISL Ingénierie comme chef de projets .$
Philippe Bolo|$Il dirige l' établissement angevin de l' entreprise de 2005 à 2012 .$
Philippe Bolo|$Il intervient auprès des donneurs d' ordres publics dans le cadre de missions d' ingénierie et de conseil : Évaluation des politiques publiques pour le compte de le Ministère des Affaires étrangères , de le Ministère de l' Écologie ( France ) , , etc. en France et à l' international ( missions d' évaluations à le Maroc , à le Mali , à le Burkina Faso , en Argentine ) Animation et concertation Gestion des ressources en eau Réalisation de Bilan carbone et de PCAET Il démissionne de le bureau d' études ISL ingénierie en juin 2017 afin d' éviter tout conflit d' intérêts entre son mandat de député et ses fonctions de conseil auprès des services de l' État .$
Philippe Bolo|$Il a notamment contribué à les publications et ouvrages collectifs suivants : Apports d' un système d' informations géographiques pour le zonage des risques de pollution par les produits phytosanitaires SIG et gestion des pollutions agricoles diffuses Un système d' information pour la gestion des crises associées à les inondations Un cas de figure modèle : le programme Risques , décision et territoires ( RDT ) Philippe Bolo s' installe à Avrillé ( Maine-et-Loire ) en 2002 .$
Philippe Bolo|$Il entre à le conseil municipal de la ville , comme conseiller municipal , à le terme des élections de mars 2008 .$
Philippe Bolo|$Il est en charge de la ceinture verte et pilote l' aménagement de nouveaux jardins familiaux inaugurés en juillet 2013 .$
Philippe Bolo|$En mars 2014 , il entame son second mandat comme adjoint à le Maire en charge des projets éducatifs et de la parentalité .$
Philippe Bolo|$Il est notamment responsable de la mise en œuvre de la Réforme des rythmes scolaires pour la commune .$
Philippe Bolo|$En mai 2014 il est élu vice-président de le syndicat intercommunal d' énergie de Maine et Loire ( SIÉML ) en charge de le développement des énergies renouvelables , de la maîtrise de la demande d' énergie et de l' approvisionnement énergétique .$
Philippe Bolo|$Il est candidat sur la liste de Jean Arthuis UDI-MoDem à les Européennes de 2014 .$
Philippe Bolo|$En mai 2017 , il est investi comme candidat LREM pour la 7e circonscription de Maine et Loire .$
Philippe Bolo|$Il arrive en tête à le premier tour le 11 juin 2017 et remporte l' élection le 18 juin 2017 face à le candidat Les Républicains .$
Philippe Bolo|$Député de la majorité présidentielle , il est inscrit à le groupe Mouvement démocrate ( France ) .$
Philippe Bolo|$Il est membre de la commission des affaires économiques et siège également à l' office parlementaire d' évaluation des choix scientifiques et techniques .$
Philippe Bolo|$Il démissionne fin juin 2017 de ses fonctions d' adjoint à le maire ( tout en restant conseiller municipal d' Avrillé ) et de vice-président de le Siéml afin d' éviter tout cumul des mandats .$
Philippe Bolo|$Mandats municipaux mars 2008 à mars 2014 : Conseiller municipal d' Avrillé mars 2014 à juin 2017 : Adjoint à le Maire d' Avrillé mai 2014 à juin 2017 : Vice-président de le syndicat d' énergie de Maine et Loire Mandats parlementaires Depuis juin 2017 ( XVe législature de la Cinquième République française ) : Député de la 7e circonscription de Maine et Loire$
Aurélien Pradié|$Né de parents gérants d' une petite entreprise de le secteur agroalimentaire , Aurélien Pradié a suivi des études de droit à Toulouse .$
Aurélien Pradié|$À partir de 2007 , il est président des Jeunes UMP de le Lot .$
Aurélien Pradié|$Lors des élections cantonale de 2008 , il est élu à le premier tour de scrutin sur le canton de Labastide-Murat , devenant le 2e plus jeune conseiller général de France derrière Jean Sarkozy en battant Lucien-Georges Foissac , son ancien instituteur .$
Aurélien Pradié|$Sa campagne fut atypique , à le guidon de sa mobylette .$
Aurélien Pradié|$En 2011 , Xavier Bertrand , ministre de le Travail de l' époque , lui confie une mission sur l' emploi des jeunes .$
Aurélien Pradié|$En 2012 , il est candidat à 26 ans de la 1re circonscription de le Lot pour l' UMP .$
Aurélien Pradié|$Avec 40 % des voix à le second tour , il est battu par la députée sortante Dominique Orliac ( PRG ) .$
Aurélien Pradié|$Ses comptes de campagne sont rejetés par le Conseil constitutionnel , ce qui lui vaudra une inéligibilité pour un an , .$
Aurélien Pradié|$Lors des élections municipales de 2014 , il est élu maire de Labastide-Murat .$
Aurélien Pradié|$Sa liste recueille alors plus de 70 % des voix .$
Aurélien Pradié|$Il sera élu Président de la Communauté de communes de le Causse de Labastide-Murat et implantera un Pôle de Santé sur la commune de Labastide-Murat .$
Aurélien Pradié|$En 2016 , il fonde la Commune nouvelle Coeur-de-Causse dont il devient le Maire .$
Aurélien Pradié|$Lors de le redécoupage électoral qui précède les élections départementales de 2015 , l' ancien canton de Labastide Murat est coupé en deux et Labastide Murat est fondue dans le grand canton de Causse et Vallées qui regroupe 47 communes .$
Aurélien Pradié|$Aurelien Pradié dénonce alors un redécoupage pour le faire battre et renonce à briguer un nouveau mandat .$
Aurélien Pradié|$En revanche , cette même année , il est élu conseiller régional d' Occitanie ; il siège à la Commission Emploi , Formation professionnelle et Apprentissage .$
Aurélien Pradié|$Ainsi que la Commission Agriculture et Appel d' offres .$
Aurélien Pradié|$Il est alors tête de liste dans le département et enregistre un des scores les plus élevés de la région Occitanie .$
Aurélien Pradié|$Il a travaillé pour l' entreprise agroalimentaire Andros , dont le siège est dans le Lot , auprès de le PDG Frédéric Gervoson .$
Aurélien Pradié|$En juin 2016 , il est investi par Les Républicains dans la première circonscription de le Lot pour les élections législatives de 2017 .$
Aurélien Pradié|$à le soir de le premier tour , avec 24 % des voix , il est devancé par Sébastien Maurel ( 28 % ) de La République en marche !$
Aurélien Pradié|$et donné battu à le second tour .$
Aurélien Pradié|$Mais il crée finalement la surprise en étant élu député avec 51,3 % des voix , .$
Aurélien Pradié|$Il creuse en particulier l' écart dans les zones rurales de le département .$
Aurélien Pradié|$Il devient un des plus jeunes député de l' histoire de le Lot et crée une nouvelle fois la surprise dans cette terre historiquement ancrée à gauche .$
Aurélien Pradié|$Il revendique une proximité d' idées avec la sensibilité chiraquienne et la droite issue de Georges Pompidou .$
Aurélien Pradié|$Il est membre de l' Institut national Georges Pompidou .$
Aurélien Pradié|$Il parraine Laurent Wauquiez pour le congrès des Républicains de 2017 , scrutin lors duquel est élu le président de le parti , .$
Aurélien Pradié|$Il est membre de le mouvement " Les Populaires " , lancé par Guillaume Peltier à le sein des Républicains .$
Aurélien Pradié|$Le 5 janvier 2018 , conformément à la loi sur le cumul des mandats , Aurélien Pradié démissionne de ses mandats de maire , président de communauté de communes et de conseiller régional .$
Aurélien Pradié|$Il reste cependant conseil municipal et conseiller communautaire .$
Aurélien Pradié|$Conseiller général de le 21 avril 2008 à le 2 avril 2015 : Membre de le Conseil général de le Lot Commune et Communauté de communes de le 23 mars 2014 à le 31 décembre 2015 : Maire de Labastide-Murat de le 16 avril 2014 à le 5 janvier 2018 : Président de la Communauté de communes de le Causse de Labastide-Murat de le 1er janvier 2016 à le 5 janvier 2018 : Maire de le Cœur de Causse Depuis le 5 janvier 2018 : Conseiller municipal de le Cœur de Causse et conseiller communautaire de la Communauté de communes de le Causse de Labastide-Murat Conseil régional de le 5 janvier 2016 à le 5 janvier 2018 : Membre de le Conseil régional d' Occitanie Députation Depuis le 21 juin 2017 : Député de la première circonscription de le Lot Président de le groupe France / Afghanistan Membre de la Commission des lois constitutionnelles$
Laurence Vichnievsky|$Laurence Vichnievsky est la fille d' un physicien , professeur d' université né à Vladivostok , en Russie , et la petite fille d' un aristocrate russe ayant dirigé les chantiers de le chemin de fer de l' Est chinois .$
Laurence Vichnievsky|$La haute fonction publique est une tradition dans la famille puisqu'elle a pour oncles un conseiller à la cour de cassation et un préfet .$
Laurence Vichnievsky|$Mère de trois enfants , épouse d' un architecte , elle partage sa vie entre son domicile en région parisienne , son appartement à le Rayol-Canadel-sur-Mer dans le Var où elle a siégé comme administratrice de le domaine de le Rayol et sa maison à Saint-Julien en Auvergne .$
Laurence Vichnievsky|$Auvergnate par sa mère , elle a passé une partie de son enfance à Champeix , village situé à 30 km de Clermont-Ferrand .$
Laurence Vichnievsky|$Pendant son mandat à le conseil régional en Provence Alpes Côte d' Azur entre 2010 et 2015 , elle a vécu aussi à Marseille près de la Canebière .$
Laurence Vichnievsky|$Elle commence sa carrière en 1979 comme juge d' instance à Colombes .$
Laurence Vichnievsky|$Nommée juge d' instruction à Paris , elle se voit confier le dossier sur la mort de Robert Boulin .$
Laurence Vichnievsky|$Le dossier ayant été instruit par son prédécesseur , elle prononce un non-lieu le 20 septembre 1991 , dans l' affaire Boulin neuf jours après avoir pris ses fonctions .$
Laurence Vichnievsky|$Affectée à le pôle financier de le tribunal de Paris , elle est , avec Eva Joly , magistrat instructeur de l' Affaire Elf , l' Affaire Dumas et l' Affaire des frégates de Taïwan .$
Laurence Vichnievsky|$Par ailleurs en tant que juge d' instruction chargée de le dossier de financement occulte de le PCF , elle met en examen Robert Hue .$
Laurence Vichnievsky|$Elle est ensuite nommée en 2001 Présidente de le tribunal de grande instance de Chartres , puis en 2007 avocat général près la Cour d' appel de Paris .$
